_id,smiles
81WOEQ,CC(=O)Nc1ccccc1Oc1nc2ccc(N)cc2[nH]1
81ATIR,CCc1cccc(NC(=O)c2cc(C)c(C#CCO)s2)c1
81YCKW,CN(C[C@H]1CCCO1)C(=O)NC1CCN(c2ccc(C(C)(C)C)cc2)CC1
81ZBQB,CONC(=O)N[C@@H](C)c1oc2ccccc2c1C
81OHVS,CN(C)c1ccc(CNC(=O)N2CCC(OC[C@@H]3CCCO3)CC2)cc1F
81EUTU,Cn1c(Nc2nc3ccccc3[nH]2)nc(=O)c2ccccc21
81HYAE,O=C(/C=C/c1ccnc(Cl)c1)N1CCC[C@H](c2nccs2)C1
81TVAU,C[C@H](Oc1cccc(F)c1)C(=O)OC[C@H]1CCC(=O)N1
81UNVE,O=C(CC[C@H]1CCCO1)NCc1ccc(Oc2cccc(F)c2)nc1
81CWXL,O=C(C1CCN(c2cnccn2)CC1)N1CCC[C@H]2CCCC[C@H]21
81EAEZ,CC[C@@H](NC(=O)NC[C@H]1CCN(c2ccccc2)C1)c1nc2ccccc2[nH]1
81AWEX,Cc1ccc(C(=O)NC2CCN(C(=O)Nc3c(F)cccc3F)CC2)s1
81FDKC,CCc1nc(CC(=O)OCc2ccc(OC)cc2)cs1
81FOCR,C[C@H]1OCC[C@H]1C(=O)N(C)CCOc1ccc(Cl)cc1
81PSSG,CC(C)(C)NC(=O)CNC(=O)N1CCC(OCc2ccccc2)CC1
81POMN,Cc1ccc(S(=O)(=O)N2CCN(Cc3ccccc3)CC2)s1
81RSTI,Cc1ccc(S(=O)(=O)CCc2nc3ccccc3s2)cc1
81DNVE,Cc1ncsc1CCS(=O)(=O)[C@H](C)c1ccc(C(F)(F)F)cc1
81IXVC,Cc1ccc(S(=O)(=O)/N=c2/cccc(C)[nH]2)cc1
81RXER,Cc1cc2cc(CNC(=S)Nc3cccc(C(F)(F)F)c3)ccc2n1C
81HVUG,Cc1ccc(S(=O)(=O)Oc2ccc(F)cc2Cl)c(C)c1
81JFXW,O=C(NCc1cccc(C(F)(F)F)c1)c1ccc2[nH]cnc2c1
81FUYY,Cc1cnn(CCC(=O)Nc2nc(C(C)C)cs2)c1
81ARJO,Cc1ccc(NS(=O)(=O)c2c(C)n[nH]c2C)c(F)c1
81YXFX,CCN1CC2(CCC1=O)CCN(C(=O)c1cnc[nH]c1=O)CC2
81RFTT,CCCn1cc(NC(=O)c2ccc(C)cc2O)cn1
81REAM,Cc1cc(Br)cnc1N1CC[C@@H](CCl)C1
81BICX,Cc1ccc(C2=NN=C[C@@H]2/C=N/NC(=O)c2ccc3ccccc3c2)cc1
81VPQE,CN(C[C@H]1CCC[C@@H]1O)C(=O)Nc1ccc2[nH]c(C(F)F)nc2c1
81BFQD,Nc1cccc2oc(NCc3nccs3)nc12
81LWVL,Cc1ccc([C@H](O)CNC(=O)C(=O)Nc2ccc(C)c(F)c2)o1
81GKZS,C[C@H]1CN(S(=O)(=O)N2CC=C(c3ccccc3)CC2)C[C@@H](C)O1
81FSUG,C[C@H]1C[C@H](C)CN(C(=O)[C@@H](C)S(=O)(=O)c2nc3ccccc3[nH]2)C1
81RNGG,Cc1noc(C)c1CCNC(=O)C[C@H](C)Cc1ccc(Cl)cc1
81UQES,C[C@@H](C(=O)NC(c1cccs1)c1cccs1)n1cccn1
81CUZJ,Cc1ccc(/C=C2\SC(N3CCN(C4=NC(=O)/C(=C/c5ccc(C)cc5)S4)CC3)=NC2=O)cc1
81DMWD,CC(C)COc1nc(N(C)c2ccccc2)ccc1N
81FRAB,Cc1cc(S(C)(=O)=O)ccc1NC(=O)c1cc(Br)ccc1Cl
81EFKA,COc1ccc(C[S@@](=O)[C@H](C)C(=O)NC2CCCC2)c(Cl)c1
81XASH,CC(C)(C)c1ncc(NC(=O)c2ccc(NC=O)cc2)cn1
81SCPD,Cc1ccccc1NC(=O)CSc1ncnc2ccccc12
81LPBM,CC(=O)Nc1ccc(NC(=O)c2ccccc2C(=O)c2ccc(F)cc2)cc1Cl
81OAYS,Cc1cc(NC(=O)CN2CCN(C(=O)C3(O)CCCC3)CC2)no1
81MPFZ,COc1ccccc1CNC(=O)Nc1ccc(S(C)(=O)=O)nc1
81ORCO,C[C@@H]1CCC[C@@](CO)(Nc2ccc(Cl)c(Br)c2)C1
81FUDA,CC(C)(C)CC(=O)N1CCN(Cc2cccs2)CC1
81EJDW,Cc1cc2ccccc2n1CC(=O)N[C@H](C)CCCO
81VSYS,Cc1ccc2ncc(C(=O)NC3CCCCC3)n2c1
81LZZO,O=C(CN1CCN(Cc2ccc(F)cc2Cl)C1=O)NCc1cccs1
81SKNS,N#Cc1ccc(OCc2ccc(C(=O)N=c3[nH]c4ccccc4[nH]3)o2)cc1
81DJKR,CCc1ccc([C@@H](C)NC(=O)N2CC[C@@](O)(C(F)(F)F)C2)cc1
81AJRS,CC(C)(C)n1nccc1NC(=O)C(=O)N[C@H]1CCCC[C@@H]1O
81LDMV,COc1ccc(NC(=O)c2ccc(CN3C[C@H](C)O[C@@H](C)C3)cc2)c(Cl)c1
81PVPX,CC[C@H](C(=O)NNC(=O)c1ccc(OC)nn1)c1ccccc1
81DHWM,Cc1cc2oc(=O)cc(CN[C@H](C(N)=O)[C@@H](C)O)c2cc1C
81IBIZ,CC(C)(CNC(=O)CCC(F)(F)F)c1ccccc1F
81UHRO,Cc1cc(F)cc(N[C@@H](CO)c2ccccc2Br)c1
81MAGD,C[C@@H]([C@H](C)S(C)(=O)=O)N(C)C(=O)CCCc1c[nH]c2ccccc12
81ANSY,CS[C@H]1CCC[C@H]1NC(=O)N(C)Cc1ccc([S@](C)=O)cc1
81VPBR,NS(=O)(=O)c1ccc(N/N=C(\c2ccccc2)c2ccncc2)cc1
81TWYV,Cc1ccc(CNC(=O)c2ccc(C[S@](=O)c3cccc(Cl)c3)o2)cc1
81FUAK,C[C@H]1CN(CCCCNC(=O)Cc2c[nH]c3cc(Cl)ccc23)C[C@@H](C)O1
81NUCY,Cc1cn2c3ccccc3nc2n1CCCCl
81XCVI,Cc1cccc(N(C)C[C@@H]2Cc3ccccc3S2)c1
81KNSO,CCOC(=O)C[C@@H](C)Sc1nc2cc(Cl)ccc2o1
81JEUN,COc1ccc(O[C@@H](C)C(=O)Nc2ncccc2OC(F)F)cc1
81ELZY,CC(C)c1cccc(N[C@@H]2CCOC3(CCOCC3)C2)c1
81LLCW,O=C(c1ccncc1)N1CCC(Nc2ccc3cc[nH]c3n2)CC1
81MMVT,C[C@H](CN1CCN(c2ccccc2)CC1)NC(=O)NC[C@H](O)c1ccco1
81UKLJ,Cc1cc(NC(=O)C(=O)N2CCN(c3ccc(Br)cn3)CC2)no1
81FLLS,Cc1cc(CC(=O)Nc2cccc(COc3cccc(F)c3)c2)no1
81WRXY,O=C(c1ccc(C(F)(F)F)cc1)N1CCN(c2ccc(NCc3ccccc3)nn2)CC1
81ZPOB,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc2cnccc2n1
81QWYW,CN(C[C@@H]1[C@H](O)C(C)(C)OC1(C)C)c1ccccc1
81JNQQ,O=C(N=C=S)c1cccc(C(F)(F)F)c1F
81AYSV,Cc1ccsc1CNc1nc2cc(N)ccc2o1
81QCQU,CC(C)=NNC(=O)c1sc2cc(Cl)ccc2c1Cl
81BKXVHN,Cc1n[nH]c2cc(NC(=O)CCNC(=O)OCC(F)(F)F)ccc12
81GIGJ,C[C@H](Cc1ccccc1F)C(=O)NNC(=O)CC1CCCCC1
81SVIK,CC[C@@H](CSC)N(C)C(=O)Nc1ccc(Oc2ncccn2)cc1
81OQYH,O=C(NCCc1ccc(Br)s1)c1ccc2ncsc2c1
81QCEJ,CN(C)c1ccc(NC(=O)c2cccs2)cc1
81EGUV,COc1ccc(C)cc1Nc1ncnc(Nc2cccnc2)c1N
81CKIO,O=C(c1cccc(F)c1)c1ccccc1CN1CCC2(CC1)OCCO2
81KEAP,C[C@@H](Nc1ncccn1)c1ccc(OCC(F)(F)F)cc1
81VKTQ,Cc1[nH]nc(C(N)=O)c1NC(=O)[C@H]1CCO[C@H]1C
81DUKN,c1csc(N2CCN(c3ccc4nccnc4n3)CC2)n1
81DDSZ,Cc1ccccc1OCCCC(=O)N1CCN(c2ccc(Cl)cn2)CC1
81UPYR,C#CCOc1cc(CO)cc2occc12
81DBOS,Cc1ccccc1CN(Cc1ccccc1)[C@H]1C=CS(=O)(=O)C1
81KYOR,Cc1nccn1Cc1cccc(CNC(=O)N2CCOCC2)c1
81HBWU,CC[C@H](NC(=O)NCc1ccnc(OC)c1)c1cccc(Cl)c1
81PWWX,C[C@@H](Cc1nc2ccccc2s1)N1C[C@@H](C)O[C@H](C)C1
81HFSY,Cc1cnc(C(=O)NCCCO[C@H](C)c2ccccc2)cn1
81LFXP,CC(=O)Nc1ccc(NC(=O)COC(=O)c2n[nH]c3ccccc23)cc1
81NIKC,C[C@H](NC(=O)N1CCC(N2CCO[C@H](C)C2)CC1)c1ccc(Cl)cc1
81CUJK,Cc1nc(CN(CCO)Cc2cc(Br)ccc2F)cs1
81VXDA,C[C@H]1OCC[C@H]1C(=O)N1CCN(S(=O)(=O)Cc2ccccc2)CC1
81TOYZ,CN(Cc1nccs1)C(=O)c1cccc2cn[nH]c12
81OLGB,Cc1noc(C)c1[C@H](C)NC(=O)NCCc1c(Cl)cccc1Cl
81GWMS,CC[C@H]1CN(C(=O)C(C)(C)C)CC[C@H]1CC(=O)Nc1nccs1
81KDNQ,Cn1cccc1/C=N/NC(=O)Cc1ccc(Br)cc1
81GKXK,Cn1cc(CNC(=O)C(=O)Nc2cc(Cl)ccc2Oc2ccccc2)cn1
81NKMQ,CC(=O)Nc1ccc(F)c(NC(=O)N(C)Cc2c(C)noc2C)c1
81UFHS,O[C@H](Cc1nc2ccccc2o1)c1ccc(Br)o1
81TCXM,O=C(Cc1ccccc1F)NNC(=O)N[C@H]1CCCC[C@@H]1OC1CCCC1
81KYGBMM,O=C(c1cc(F)ccc1F)C1CCN(c2ncccn2)CC1
81KMHG,OCCN(c1nc(Br)cn2ccnc12)C1CCCC1
81URAE,C[C@@H](CCc1cccn1C)NC(=O)N[C@H]1CC(=O)N(C(C)(C)C)C1
81YGLX,CN(Cc1ccc(O)cc1)C(=O)Cn1cc(Br)ccc1=O
81YHJU,CC(=O)NCC1CCN(C(=O)c2cn3ccccc3n2)CC1
81SVZH,Cc1ccoc1C(=O)N[C@H](C)c1ccc(NC(=O)c2ccncc2)cc1
81GWUQRE,Cc1ccccc1SCC(=O)N1CCC[C@H]1C(N)=O
81VOJU,Cc1cc(CN(C)C(=O)Nc2ccccc2F)on1
81HOKP,CC[C@@H](NC(=O)C[C@H]1C=CCC1)c1nc(C(F)(F)F)cs1
81YJLC,Cc1cc(C)cc(NC(=O)C(=O)NCCc2nc3ccccc3s2)c1
81HTLD,CCOc1ccccc1OCCn1c(C=O)nc2ccccc21
81CGFF,CC[C@H](CC(=O)NNC(=O)[C@@H]1CCS(=O)(=O)C1)c1ccc(C)cc1
81VWXG,Cc1cc(Br)ccc1CNC(=O)[C@@H](C)Sc1ccccn1
81KSIJ,CN(C)C(=O)c1cccc(OS(=O)(=O)c2ccccc2)c1
81IVCA,Cc1cc(C(=O)N2CCN(C)CC2)sc1C#CCCO
81PPWF,CN(Cc1ccc(Br)s1)C(=O)CN1CCc2sccc2C1
81WVTW,COC(=O)C1CCN(C(=O)[C@@H](C)Sc2nc3cc(F)c(F)cc3[nH]2)CC1
81ZIDO,CC1CCC(Oc2cc(CNC(=O)NCCC(=O)N(C)C)ccn2)CC1
81MGLW,N#Cc1ccc(C(=O)OCC(=O)NC23CC4CC(CC(C4)C2)C3)cc1
81MXXM,O=C(NNC(=O)c1ccnc2ccccc12)c1ccc(Cl)cc1
81RLGA,CN(C)C(=O)COc1ccc(NC(=O)c2cn3cccnc3n2)cc1
81DXPA,COc1ccc([C@H](Nc2snc(Cl)c2C#N)c2ccc(F)cc2)cc1
81HZZG,CCC1CCC(N2CCO[C@](C)(c3cnn(C)c3)C2)CC1
81ZNFG,O=C(NCc1ccc2c(c1)CCC2)N1CCC2(CC1)OCCO2
81UCBN,Cc1csc(SCC(=O)Nc2ncc(Cl)c(C)c2Cl)n1
81KEQQ,Cc1ccncc1NC(=O)N1CCC2(C1)OCCO2
81QDAB,O=C(NCC[C@H]1C[C@H]2CC[C@@H]1C2)c1ccncc1Cl
81FZDN,Cn1nccc1C(=O)Nc1ccc2ncsc2c1
81ZIVI,CC1(CNC(=O)NC[C@@H]2CC[C@@H](C(N)=O)O2)Cc2ccccc2C1
81TZYH,Cn1cc(CNC(=O)C(=O)Nc2ccc(/N=N/c3ccccc3)cc2)cn1
81LUSJ,CC(C)c1ocnc1C[S@](=O)Cc1nc(C(F)(F)F)cs1
81SNTD,Cc1cc(C(=O)NNC(=O)[C@@H](C)Oc2ccc(Cl)cc2Cl)[nH]n1
81FIAQ,Fc1cccc([C@H](CCl)Cc2ccccc2)c1
81MQEK,Cc1nc(SCC(=O)NNC(=O)c2ccccc2)sc1CC(N)=O
81FAXT,O=C(NCCOc1ccc(F)c(F)c1)c1cccc2[nH]ccc12
81WXQO,O=C(/C=C/c1ccccc1Br)Nc1ccnn1C1CCCC1
81PTSD,CCn1nc(C)cc1C[C@H](O)[C@@H]1CSCCS1
81EFQQ,O=C(NCCc1ccc(Cl)cc1Cl)C1CCN(C(=O)NCc2ccco2)CC1
81MUZM,CC[C@H](NC(=O)C[C@H](O)c1ccc(Cl)cc1)c1nccs1
81VMHV,Cc1noc(C)c1S(=O)(=O)NNC(=O)CC12CC3CC(CC(C3)C1)C2
81HBQQ,COc1ccc(NC(=O)NCC(C)(C)c2ccncc2)c(Cl)c1
81CKKK,O=C(c1ccco1)N1CCO[C@H](Cn2ccnc2)C1
81WWSC,CSCc1ccnc(NC[C@H]2CCS(=O)(=O)C2)c1
81JQYU,Cc1ccc2c(c1)N[C@H](c1ccccc1)CN2
81ABFI,CCc1ccccc1CNC(=O)c1ccc(CS(=O)(=O)C(F)F)cc1
81ZKUC,Cc1ccc([C@@H](C)NS(=O)(=O)c2cnc(Cl)nc2)cc1F
81CBNC,Cc1ccc(NC(=O)C(=O)NCc2ccnn2C)cc1Br
81IKLT,CN(C)C(=O)[C@@H]1CCCN1C(=O)Cn1ccccc1=O
81PCFI,CCN(CCO)C(=O)NCc1nc(C)c(C)s1
81CJCX,Cn1nccc1CNC(=O)Cc1noc2ccccc12
81GEKU,Cc1ccc([C@H](C(=O)NCCS(C)(=O)=O)N(C)C)cc1
81GZMI,S=c1[nH]c2ccccc2n1CCc1ccccc1
81SWDP,O=C(NCCNc1ncc(Cl)cc1Cl)Nc1ccccn1
81VXCR,CS(=O)(=O)c1ccc(NC(=O)Cc2ccc(Cl)nc2)cn1
81SZOE,CNC(=O)[C@@H]1CCCN1C(=O)Nc1cnn(C(C)(C)C)c1
81EJPC,C[C@@H](CCO)SCc1ccccc1OC(F)F
81CXFB,CSc1ccc(CNC(=O)[C@@H](C)CC(=O)c2ccccc2F)cc1
81WFPKWC,Fc1cc(Cl)cnc1C[C@H](Br)c1ccccc1
81YHEI,Cc1cccc(NC(=O)N2CCC(Oc3cnc4ccccc4n3)CC2)c1
81DSSK,O=C(NCCNC(=O)c1ccco1)Nc1cnn(C[C@@H]2CCCO2)c1
81VRLU,CC(C)CC(=O)N1CCC(Oc2nc3ccccc3s2)CC1
81RCFM,O=C(Nc1ccc(OCC(F)(F)F)nc1)[C@@H]1C=CC=NC1=S
81PYLZ,C[C@H](NC(=O)Cc1ccc(F)cc1F)c1nc(C(C)(C)C)cs1
81BOXI,O[C@H](Cc1c(F)cccc1F)c1ccc(Br)cc1F
81UJHV,C[C@H](C(=O)Oc1ccc(NC(=O)c2cccs2)cc1)c1ccsc1
81OWLN,O=C(NOCc1ccccc1)N1CCC[C@H]1CN1CCOCC1
81OFWH,O=C(NCc1cccs1)C(=O)Nc1ccc(CCN2CCOCC2)cc1
81ZZHA,CCS(=O)(=O)N(C)Cc1cn(C)nc1C
81AAUI,O=C(NCCNc1ccc2cccc(Br)c2n1)c1ccccc1Cl
81RMSE,NC(=O)c1ccsc1NC(=O)CN1CCN(c2ccccc2F)CC1
81RFBI,COc1cccc([C@H](Br)Cc2cccc(F)c2F)c1
81AEDB,Cn1cccc(NC(=O)CCNC(=O)c2ccc(C(C)(C)C)cc2)c1=O
81CJBE,CC1CCN(C(=O)c2[nH]cnc2C(=O)NCc2ccccc2)CC1
81HNPS,C[C@@H]1CCN(C(=O)Cc2ccon2)[C@H](C)C1
81PHYG,CCN(CCO)c1ncnc(Nc2ccc(C)cc2C)c1N
81OHOY,O=C(NNS(=O)(=O)/C=C/c1ccccc1)c1c[nH]c2ccccc12
81SIEG,O=C(NC[C@H](O)c1ccsc1)Nc1ccc(Cl)c(F)c1
81HGPL,CCONC(=O)Cc1c(C)nc2ccccc2c1C
81AEWZ,CCOCc1nc(C)cc(NS(=O)(=O)c2ccc(N)cc2)n1
81TXVF,CC(C)c1cccc(NC(=O)c2cc(F)cc(F)c2)c1
81DMWP,COc1cccc(CNC(=O)Nc2cnc3ccccc3c2)c1
81IAEC,CCOCC(=O)NC[C@@](C)(O)c1cccs1
81NUOC,Cc1csc([C@@H](C)NCc2cccc(OC3CCCC3)c2)n1
81WCDL,CS[C@@H]1CC[C@H](NC(=O)N[C@@H](CO)c2ccc(Cl)c(F)c2)C1
81NPBL,C=CCC[C@H](C)OC(=O)c1csc(NC(C)=O)n1
81JUII,COc1nc(Cl)ncc1C(F)(F)F
81ZDRC,COC(=O)c1ccnc(N2CCOCC2)c1
81ZZAV,O=C(Nc1cc(F)c(I)c(F)c1)C1CCN(C(=O)N2CCCC2)CC1
81FIAF,O=C(Nc1ccc(F)cc1F)N[C@H](c1ccccc1)c1ccccn1
81KFFX,CSc1ccc(NC(=O)C(=O)NCC(C)(C)c2cccs2)cc1F
81GYKT,CCCNc1ccnc(C(=O)Nc2ccc(Br)c(C)n2)c1
81UYLD,Cc1ccc([C@@H](C)NC(=O)c2cn[nH]c2)cc1F
81IRFW,O=C(CCC(=O)N1CCOCC1)NCc1ccc(NC(=O)c2ccco2)cc1
81UMUV,COC[C@H](C)NC(=O)N1CCC[C@H]1c1nc2ccccc2[nH]1
81QIXA,CCCC(=O)Nc1cccc(NC(=O)CNC(=O)c2cc(C)oc2C)c1
81WFFE,Cc1ccc(NC(=O)c2ccc[nH]2)c(OCc2ccccc2)c1
81ALQD,CN(C(=O)CSc1nc2ncccc2o1)c1ccccc1
81TVKC,CC(C)N(C)C(=O)NC1CCN(S(=O)(=O)c2cnn(C)c2)CC1
81DXGC,NC(=O)N1CCC(C(=O)NCc2ccccc2Cn2cccn2)CC1
81RJCO,Fc1cccc(F)c1CN1CCN(c2cccc(C(F)(F)F)c2)CC1
81IOPE,CCOc1ccc2nc(NC[C@@H]3CCCOC3)sc2c1
81RMMN,O=C(NCc1ccc(Cl)cc1Cl)NC1CCN(C(=O)c2ccco2)CC1
81XACS,N#Cc1ccc(NC(=O)c2ccc(Cl)cc2F)cc1Cl
81WPNH,CC(=O)Nc1ccc(NC(=O)C(=O)N[C@H](C)c2cc(C)sc2C)cc1
81MRMS,CO[C@H](C)c1nc(C[S@](=O)Cc2cccnc2Cl)cs1
81AKNM,Cc1cc2nc(C(C)C)[nH]c2cc1C
81EPEE,CC(C)CCOC(=O)C1CCN(c2nc3ccccc3o2)CC1
81LKWY,C=CCn1cnc2cccc(Br)c2c1=O
81VHAE,CCOc1ccccc1NS(=O)(=O)N1C[C@H](C)O[C@H](C)C1
81RBLT,O=c1c(O)csc2ccccc12
81VDLW,CCOCOC[C@@H]1CS[C@H](c2cccc(O)c2)N1
81VISH,C[C@@H]1CCCN(C(=O)CN(Cc2cccnc2)C[C@@H]2CCCO2)C1
81NTVG,O=C(NCc1ccccc1F)N(Cc1ccncc1)C[C@@H]1CCCO1
81XJLK,O=C(c1cnc2ccccc2n1)N1CCC(COCc2ccccc2)CC1
81TAKXYQ,C#CCN(CCC(=O)NC(N)=O)Cc1ccc(F)cc1
81BRTS,N#Cc1ccc(NC(=O)C2CCN(C(=O)c3ccsc3)CC2)cc1
81SOEP,CSCC[C@H](NC(N)=O)C(=O)NCc1sccc1C
81KJVI,COc1nc(C(=O)N(C)OC)cc2ccccc12
81OHRL,ClC[C@@H]1CCO[C@@H]1c1cc(Br)c(Br)o1
81HSXP,C[C@@H](CNc1ncc(C(N)=O)cc1Cl)Nc1ccccc1
81JULNTN,COc1ncccc1CNC(=O)NNc1ccccc1Cl
81PDDI,Cc1cc2oc(=O)cc(CSc3ccccn3)c2cc1Cl
81GWAY,CS(=O)(=O)N1CCC(C(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)CC1
81CLPT,CN(Cc1ccccc1Br)C(=O)CN1CSCC1=O
81LIIJ,O=C(CCc1nc2ncccc2[nH]1)N1CCC(OCc2ccc(F)cc2)CC1
81SNTG,CC[C@@H](C)C(=O)n1cnc2ccccc21
81TLKY,CCOC(=O)C[C@H](C)CNC(=O)N1CCN(c2ccc(F)cc2)CC1
81VMXU,CC(C)c1cc(C(=O)Nc2cccc(C#Cc3ccccn3)c2)on1
81ZZFX,Cc1ccc2ncc(C(=O)OCC(F)(F)F)c(=O)n2c1
81PDHW,O=S(=O)(N1CCOCC1)N1CCO[C@H](c2ccc(Cl)cc2)C1
81SERF,CC(C)[C@@H](CNC(=O)COc1ccc(Br)cc1F)N1CCOCC1
81IBFF,CC(C)N(C)C(=O)C1CCN(C(=O)Cn2ccccc2=O)CC1
81BLYLUK,Cc1ccc([C@@H](C)NC(=O)c2csc(C#CCCO)c2)o1
81GUPE,FC(F)(F)c1ccnc(N2CCN(c3ncccc3Cl)CC2)c1
81YVKR,CO[C@@H](C(=O)NCc1ccccc1Oc1ccccc1)c1ccccc1
81QOGH,Cc1ccc2nc(NC(=O)/C=C/c3cccs3)sc2c1
81AVZX,O=C(c1cnccn1)N1CCC(CNS(=O)(=O)Cc2ccccc2Cl)CC1
81UTGZ,Cc1ccc(CCC(=O)Nc2ccc(SCc3cccnc3)cc2)o1
81UOKAFJ,COC[C@H](C)NC(=O)Cc1coc2cc(OC)ccc12
81WCYD,C[C@H](NC(=O)N1CCC(OCc2ccccc2F)CC1)c1nc2ccccc2[nH]1
81BYLG,CNS(=O)(=O)c1cccc(C(=O)N(C)Cc2cnn(C)c2)c1
81UZVG,CCN(Cc1cc(=O)c(O)co1)c1ccc(C)cc1C
81JPEB,Cc1occc1C(=O)Nc1ccc2c(c1)COC2
81WCDP,Cc1ccc(CNC(=O)CCn2ncc3cc(C)ccc32)cc1
81YSMT,Cc1ncccc1NC(=O)N(C)CCOc1ccc(F)cc1
81QVNY,COCCOc1ccc(C(=O)Nc2cn(C)c(=O)cc2C)cc1
81UFYB,Cc1cccc([C@H](N[C@@H](C)CC(F)(F)F)c2ccccn2)c1
81YFCX,COCc1cc(=O)[nH]c(Nc2ccc(F)cc2Cl)n1
81WHSZ,CC[S@](=O)[C@H]1CCCC[C@@H]1NC(=O)NCC(=O)Nc1cccc(F)c1
81YNVZ,CC(C)(CNC(=O)Cc1csc2ccc(Cl)cc12)c1ccncc1
81IRBY,CC(=O)N1CCC(CCC(=O)Nc2ccnn2Cc2ccsc2)CC1
81QHXW,O=C1CCC[C@H]1CCN1CCN(c2nccs2)CC1
81PRGPSN,COc1ccc([C@H](NCC(=O)N2CCNC2=O)c2ccc(C)cc2)cc1
81CSDE,CC(C)CCOCCS(=O)(=O)c1nccn1C
81IMZQ,CC(C)(C)Oc1cc(C(=O)NCCC(=O)Nc2ccccc2)ccn1
81ZSFF,Cn1ncc(Oc2ccc3nccnc3c2)c(Cl)c1=O
81XURG,O=C(Nc1c[nH]c2ccccc12)N1CCCC[C@@H]1CCO
81OHCH,Cc1cc(F)ccc1CCNC(=O)C(=O)Nc1ccccc1
81BARI,Cc1ccc(Cl)c(O[C@H](C)C(=O)NNc2ccc(F)cc2)c1
81MVVP,CC(=O)N1CCN(c2ccc(NC(=O)c3cccc4c(Br)cccc34)cc2Cl)CC1
81LMPL,C[C@H](NC(=O)c1n[nH]c2ccccc12)c1ccc(Br)cc1
81QJFV,N#Cc1ccc(CN2CCO[C@@H](Cn3cccn3)C2)cc1
81JPNR,O=C(Nc1ccc(N2CCOCC2)cn1)c1ccccc1I
81MRSW,Cc1cccnc1C[C@H](Cl)c1ccc(F)cc1F
81WBQG,COc1ccc(CNC(=O)CS[C@@H](C)c2cccs2)cc1
81CVSV,C[C@H](c1ccccc1)S(=O)(=O)c1ccccc1Br
81NBTR,C[C@](O)(CNC(=O)/C=C/c1c(F)cccc1F)c1ccco1
81AOJAUC,COc1cccc(CNC(=O)c2scnc2C)c1
81RXRC,CC(=O)c1ccc(Nc2ncnc(NC[C@H]3CCCO3)c2N)cc1
81TMTWRO,Cn1cc(C(=O)Cc2ccccc2)c2ccccc21
81OWYY,NNc1nc(NCc2ccco2)c2nc[nH]c2n1
81UIXZ,CSc1ccc(NC(=O)[C@H]2Oc3ccccc3O[C@@H]2C)cc1
81VFSP,C#CCN(C(=O)Nc1ccccc1F)[C@H]1CCS(=O)(=O)C1
81HZUT,CCOC(=O)CN(C)Cc1cc(=O)oc2cc(C)c(Cl)cc12
81QEFD,C[C@@H]1CCCN(c2nc(C(=O)N3CCOCC3)cs2)C1
81WDNZ,C[C@H](c1cccnc1)N1CCN(C(=O)c2ccncc2Cl)CC1
81ROKY,CCC(=O)Nc1ccc(Cl)c(NC(=O)N(C)Cc2cnn(C)c2)c1
81SKSH,O=C(Cn1cc(Br)ccc1=O)NC[C@@H]1CCCO1
81MBXH,C[C@@H](Cc1ccsc1)N(C)C(=O)NCc1ccc(Br)cc1
81UWYA,CNS(=O)(=O)c1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1
81VRAZ,Cc1ccc(SCC(=O)NNC(=O)COc2ccccc2)cc1
81XHPM,COCCn1ccc2cc(NC(=O)c3cccs3)ccc21
81SUGT,C[C@H]1CCN(C(=O)N[C@@H](CS(C)(=O)=O)c2ccccc2)C[C@H]1O
81TZBP,Cc1cc(N)cc(S(=O)(=O)/N=c2/cccc(C)[nH]2)c1
81LFML,Cc1cccc2c(N3CCCC3)ncnc12
81RBJM,CC(C)(C)OC(=O)N1CCC[C@H]1CCC(=O)NNc1cccnc1Cl
81ENZA,CC(C)CN(C(=O)C(c1ccccc1)c1ccccc1)[C@H]1CCS(=O)(=O)C1
81QYFA,C[C@H]1CC[C@@H](C)N1C(=O)c1cnc(Oc2ccccc2)cn1
81RRJX,CC(C)NC(=O)COC(=O)c1ccnc(OC(C)(C)C)c1
81IVJQ,CC1(C)CN(C(=O)c2ccnc(Oc3ccccc3)c2)CCO1
81CKBW,Cc1cc(CNC(=O)c2cccc(F)c2Cl)c(C)o1
81ASHU,CCOc1cccc(C(=O)Nc2cccc(Oc3ccc(C#N)cn3)c2)c1
81VERJ,Cc1cnc([C@H](C)NC(=O)NC[C@@](C)(O)c2cccs2)s1
81FQNN,C[C@H](Oc1ccc(Br)cc1)C(=O)N1CCN(C(=O)[C@H]2CCCO2)CC1
81TZXI,CC(C)(C)n1cc(NS(=O)(=O)c2ccc(OC(F)F)c(Cl)c2)cn1
81ZMYP,CC(C)n1nccc1NS(=O)(=O)c1ccc(C(N)=O)cc1
81SEQP,C[C@H]1[C@H](C)S(=O)(=O)CCN1C1CCC(c2ccc(O)cc2)CC1
81WNXU,Cc1noc(C)c1CS(=O)(=O)C[C@H](O)c1ccccc1F
81EYET,COc1cccc(CNc2nc3ccc(C)cc3s2)c1
81VIES,CCc1ccsc1CNC(=O)NCc1cccc(NC(C)C)c1
81NSYO,CC[C@H](CSC)N(C)C(=O)Nc1ccc(Cl)cc1Br
